Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201297GA02706,253100,665480,-4.348695,55.8601,97,3,2,1,29-Jun-12,6,21:15:00,926,S12000043,3,8,3,40,0,-1,-1,0,0,0,4,2,2,0,0,1,2,
201297GA02803,253320,664770,-4.344799,55.853793,97,3,2,1,19-Mar-12,2,16:00:00,926,S12000043,6,0,1,30,1,4,3,739,0,0,1,1,1,0,0,1,1,
201297GA02808,253680,663870,-4.338568,55.845822,97,3,2,2,21-Aug-12,3,07:30:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297GA02809,252720,662990,-4.353409,55.83763,97,3,1,1,21-Sep-12,6,18:10:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA02810,256960,664520,-4.28657,55.852642,97,3,1,1,11-Oct-12,5,09:00:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,2,
201297GA02811,252070,663670,-4.364149,55.843536,97,3,2,1,21-Nov-12,4,16:15:00,926,S12000043,3,736,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
201297GA02904,254330,665890,-4.329281,55.864154,97,3,1,1,21-Apr-12,7,15:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,1,1,1,2,0,0,1,1,
201297GA02909,254790,663060,-4.320422,55.838886,97,3,2,1,22-Sep-12,7,19:35:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
201297GA02911,254980,664130,-4.317963,55.848549,97,3,2,1,19-Nov-12,2,18:00:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
201297GA02912,256050,664580,-4.301126,55.85291,97,3,2,1,21-Dec-12,6,07:55:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297GA03007,256250,664510,-4.297897,55.852341,97,3,2,1,21-Jul-12,7,00:45:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297GA03008,252910,664590,-4.351245,55.852052,97,3,2,1,21-Aug-12,3,20:20:00,926,S12000043,6,0,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA03012,252510,663910,-4.357259,55.845825,97,2,1,1,21-Dec-12,6,11:35:00,926,S12000043,3,761,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297GA03102,254250,664890,-4.33002,55.855152,97,3,3,3,18-Feb-12,7,17:30:00,926,S12000043,3,8,3,30,3,4,6,0,0,0,1,1,2,0,0,1,2,
201297GA03104,258620,664610,-4.260123,55.85394,97,2,2,2,21-Apr-12,7,23:45:00,926,S12000043,3,77,2,30,6,2,3,8,0,5,6,1,1,0,0,1,2,
201297GA03107,257000,664940,-4.286153,55.856424,97,2,1,1,20-Jul-12,6,15:45:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,
201297GA03108,255080,665740,-4.317227,55.863033,97,3,2,1,20-Aug-12,2,13:00:00,926,S12000043,6,0,9,30,9,4,-1,-1,0,0,1,1,1,0,0,1,2,
201297GA03109,255260,663280,-4.313041,55.841002,97,3,2,1,26-Sep-12,4,18:20:00,926,S12000043,6,0,6,30,9,4,-1,-1,0,0,1,2,2,0,0,1,1,
201297GA03208,253430,663860,-4.342552,55.845656,97,3,1,1,24-Aug-12,6,15:10:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA03301,257540,664620,-4.277366,55.853711,97,3,2,2,24-Jan-12,3,14:15:00,926,S12000043,3,761,6,30,6,2,6,0,0,4,1,1,1,0,0,1,1,
201297GA03302,255740,664330,-4.305941,55.850573,97,3,2,1,20-Feb-12,2,16:25:00,926,S12000043,3,761,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,
201297GA03305,255000,664740,-4.31797,55.854031,97,3,2,1,26-May-12,7,19:30:00,926,S12000043,3,8,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA03307,253980,665970,-4.334912,55.864766,97,3,2,1,31-Jul-12,3,09:15:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,2,
201297GA03308,253320,664750,-4.344788,55.853613,97,3,2,2,24-Aug-12,6,17:20:00,926,S12000043,1,8,1,30,1,4,3,739,0,0,1,1,2,0,0,1,2,
201297GA03407,256490,664880,-4.294262,55.855734,97,3,2,1,23-Jul-12,2,11:20:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GA03408,255950,664390,-4.302621,55.851174,97,3,1,1,25-Aug-12,7,00:20:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,0,7,1,1,0,0,1,1,
201297GA03507,254540,664040,-4.324936,55.847609,97,3,3,4,21-Jul-12,7,14:20:00,926,S12000043,3,761,6,30,3,4,6,0,0,5,1,1,1,0,0,1,1,
201297GA03508,258280,664350,-4.265414,55.851505,97,3,2,2,31-Aug-12,6,14:00:00,926,S12000043,3,8,6,30,3,2,3,8,0,0,1,2,2,0,0,1,2,
201297GA03601,254140,665910,-4.332325,55.864276,97,3,2,1,19-Jan-12,5,19:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,7,9,1,0,0,1,2,
201297GA03610,254870,664120,-4.319713,55.848426,97,3,2,1,18-Oct-12,5,15:50:00,926,S12000043,6,0,1,30,1,4,3,761,0,0,1,5,2,0,0,1,1,
201297GA03701,253110,663850,-4.347652,55.845469,97,3,1,1,25-Jan-12,4,11:55:00,926,S12000043,3,761,3,30,3,2,6,0,0,4,1,1,2,0,0,1,1,
201297GA03709,255540,665620,-4.30982,55.862094,97,3,1,1,28-Sep-12,6,08:05:00,926,S12000043,6,0,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,
201297GA03804,255760,663670,-4.30527,55.844653,97,3,2,1,25-Apr-12,4,13:15:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,2,
201297GA03812,258300,664460,-4.265152,55.852499,97,3,1,1,27-Dec-12,5,09:50:00,926,S12000043,6,0,2,30,6,4,6,0,0,4,1,1,2,0,0,1,1,
201297GA03911,256440,664450,-4.294833,55.851859,97,3,1,1,28-Nov-12,4,16:36:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
201297GA03912,255610,663960,-4.307818,55.847212,97,3,3,1,27-Dec-12,5,18:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
201297GA04005,256140,664950,-4.299886,55.856258,97,3,1,1,30-May-12,4,07:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297GA04009,252690,663900,-4.354381,55.84579,97,3,2,1,28-Sep-12,6,12:50:00,926,S12000043,3,761,3,30,3,4,6,0,0,4,1,1,1,0,0,1,1,
201297GA04101,256500,664450,-4.293875,55.851877,97,3,1,1,26-Jan-12,5,12:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,4,1,1,2,0,0,1,1,
201297GA04110,256120,664390,-4.299908,55.851225,97,3,2,1,19-Oct-12,6,16:45:00,926,S12000043,3,761,6,30,3,4,6,0,0,4,1,2,2,0,0,1,1,
201297GA04205,257810,664620,-4.273056,55.853791,97,3,1,1,25-May-12,6,23:30:00,926,S12000043,3,8,3,30,6,2,6,0,0,4,4,1,1,0,0,1,1,
201297GA04405,253630,665090,-4.340024,55.85676,97,3,2,1,31-May-12,5,06:30:00,926,S12000043,3,8,1,30,1,4,3,739,0,0,1,2,2,0,0,1,2,
201297GA04502,254760,664080,-4.321447,55.848034,97,3,2,1,25-Feb-12,7,14:30:00,926,S12000043,3,761,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297GA04505,253360,663870,-4.343674,55.845725,97,3,1,1,25-May-12,6,15:00:00,926,S12000043,3,761,3,30,3,2,3,738,0,4,1,1,1,0,0,1,2,
201297GA04509,255380,665770,-4.312454,55.863393,97,3,1,1,30-Sep-12,1,18:30:00,926,S12000043,6,0,3,30,9,4,6,0,0,4,1,1,1,0,0,1,2,
201297GA04601,256840,664500,-4.288475,55.852427,97,3,2,2,28-Jan-12,7,14:40:00,926,S12000043,6,0,2,30,3,3,3,761,0,0,1,8,2,0,2,1,1,
201297GA04602,256590,664950,-4.292703,55.856392,97,3,2,1,25-Feb-12,7,22:20:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,
201297GA04604,253350,664770,-4.34432,55.853802,97,3,2,1,25-Apr-12,4,18:00:00,926,S12000043,1,8,1,70,1,4,2,74,0,0,1,1,1,0,0,1,2,
201297GA04702,252620,662920,-4.354966,55.836971,97,3,1,1,25-Feb-12,7,01:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297GA04709,254990,664730,-4.318124,55.853939,97,3,2,1,11-Sep-12,3,06:30:00,926,S12000043,6,0,1,30,1,4,3,8,0,0,1,9,1,0,0,1,2,
201297GA04710,254910,664450,-4.319251,55.851401,97,3,2,1,26-Oct-12,6,08:20:00,926,S12000043,6,0,3,30,6,2,6,0,0,5,1,1,2,0,0,1,1,
201297GA04802,255330,664620,-4.312639,55.853053,97,3,3,2,27-Feb-12,2,17:25:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA04804,257530,664490,-4.277457,55.852541,97,3,1,1,22-Apr-12,1,16:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA05010,255380,664390,-4.311718,55.851003,97,2,1,1,26-Oct-12,6,15:46:00,926,S12000043,4,768,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,
201297GA05101,254550,665290,-4.325447,55.858834,97,3,2,1,22-Jan-12,1,11:10:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,
201297GA05302,257930,664190,-4.270916,55.849966,97,3,2,3,23-Feb-12,5,17:45:00,926,S12000043,6,0,3,30,3,2,6,0,0,5,1,2,2,0,0,1,2,
201297GA05710,254780,665180,-4.321716,55.857915,97,3,1,1,29-Oct-12,2,13:40:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,2,
201297GA05910,252750,664780,-4.353902,55.853709,97,3,2,1,30-Oct-12,3,16:35:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,
201297GA06210,258310,664750,-4.265144,55.855105,97,3,1,1,24-Oct-12,4,01:20:00,926,S12000043,6,0,9,30,0,-1,-1,0,0,0,1,1,1,1,0,1,2,
201297GA70102,258140,664160,-4.267549,55.849758,97,3,2,1,06-Feb-12,2,13:55:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297GA70108,258300,664340,-4.265089,55.851422,97,3,1,1,15-Aug-12,4,17:55:00,926,S12000043,6,0,2,30,3,2,6,0,0,5,1,2,2,6,0,1,1,
201297GA70109,257980,664710,-4.27039,55.854649,97,3,2,2,10-Sep-12,2,17:55:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,5,2,0,0,1,1,
201297GA70201,253550,664990,-4.341247,55.855838,97,3,3,2,04-Jan-12,4,17:44:00,926,S12000043,3,739,3,40,0,-1,-1,0,0,0,4,5,2,0,0,1,1,
201297GA70203,258350,664680,-4.264469,55.854489,97,3,1,2,03-Mar-12,7,14:10:00,926,S12000043,3,8,2,30,7,2,6,0,0,5,1,1,1,0,0,1,1,
201297GA70208,258280,664430,-4.265455,55.852224,97,3,3,1,17-Aug-12,6,14:15:00,926,S12000043,3,8,7,30,5,2,1,8,0,0,1,1,2,1,0,1,1,
201297GA70209,257990,664650,-4.270199,55.854113,97,3,5,1,11-Sep-12,3,17:00:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,5,2,0,0,1,1,
201297GA70210,254390,664500,-4.327577,55.851693,97,3,3,3,05-Oct-12,6,10:40:00,926,S12000043,1,8,3,70,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA70305,255270,664220,-4.313383,55.849444,97,3,2,1,06-May-12,1,05:00:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA70306,257510,664630,-4.27785,55.853792,97,3,1,1,04-Jun-12,2,22:40:00,926,S12000043,3,8,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,
201297GA70310,259070,663040,-4.252125,55.839976,97,3,2,1,11-Oct-12,5,08:44:00,926,S12000043,1,74,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA70311,254650,662720,-4.322474,55.835791,97,3,12,2,09-Nov-12,6,06:50:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,4,2,2,0,0,1,1,
201297GA70402,254170,664940,-4.331324,55.855577,97,3,1,1,24-Feb-12,6,08:05:00,926,S12000043,3,8,3,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297GA70405,252910,663910,-4.350876,55.845947,97,1,1,1,14-May-12,2,10:05:00,926,S12000043,3,761,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA70406,254970,664720,-4.318438,55.853843,97,3,2,1,09-Jun-12,7,07:30:00,926,S12000043,3,8,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,
201297GA70502,256680,664270,-4.290907,55.850314,97,3,1,1,25-Feb-12,7,05:50:00,926,S12000043,1,77,3,50,5,4,1,8,0,0,4,1,2,0,0,1,1,
201297GA70503,255650,665570,-4.308037,55.861678,97,3,2,2,09-Mar-12,6,23:08:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,
201297GA70507,254850,664340,-4.32015,55.850395,97,3,2,1,30-Jul-12,2,06:40:00,926,S12000043,1,8,7,50,5,4,6,0,0,0,1,1,2,0,0,1,1,
201297GA70511,254730,662790,-4.321235,55.836444,97,3,2,2,22-Nov-12,5,17:30:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,6,2,2,0,0,1,1,
201297GA70705,256600,664250,-4.292173,55.850111,97,3,3,2,20-May-12,1,11:00:00,926,S12000043,1,8,3,50,5,4,1,77,0,0,1,1,1,0,0,1,1,
201297GA70805,257650,664260,-4.275421,55.850512,97,3,3,1,26-May-12,7,13:00:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA70905,256930,664200,-4.28688,55.84976,97,3,3,2,27-May-12,1,12:40:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA70909,253760,665360,-4.338095,55.859223,97,2,1,1,28-Sep-12,6,16:05:00,926,S12000043,3,739,7,30,5,4,6,0,0,0,1,1,2,0,0,1,1,
201297GA70910,257540,664250,-4.277171,55.85039,97,3,1,1,20-Oct-12,7,09:50:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,1,2,6,0,1,1,
201297GA70912,256490,664290,-4.29395,55.850437,97,2,1,1,20-Dec-12,5,12:45:00,926,S12000043,1,8,3,50,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GA71009,255770,663360,-4.304946,55.841873,97,3,3,3,02-Sep-12,1,12:40:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GA71012,253700,665300,-4.33902,55.858666,97,2,1,1,27-Dec-12,5,00:40:00,926,S12000043,3,739,3,40,5,4,6,0,0,0,4,1,2,0,0,1,1,
201297GB20105,257200,660920,-4.280846,55.820392,97,3,2,1,01-May-12,3,11:20:00,926,S12000043,6,0,6,30,7,4,6,0,0,0,1,1,1,0,0,1,1,
201297GB20107,252850,660970,-4.350241,55.819535,97,3,1,1,01-Jul-12,1,03:25:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,
201297GB20109,256000,661170,-4.300115,55.82228,97,3,1,2,01-Sep-12,7,23:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,8,4,2,2,0,0,1,1,
201297GB20202,258380,660600,-4.261862,55.817867,97,3,1,1,01-Feb-12,4,15:15:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB20301,252410,662710,-4.358202,55.835021,97,3,1,1,05-Jan-12,5,15:45:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297GB20304,254390,660310,-4.32533,55.814076,97,3,1,1,03-Apr-12,3,09:30:00,926,S12000043,6,0,6,60,0,-1,-1,0,0,0,1,3,2,0,0,1,1,
201297GB20307,255800,661080,-4.303257,55.821413,97,3,2,3,04-Jul-12,4,14:20:00,926,S12000043,4,769,3,30,1,4,4,762,0,0,1,1,1,0,0,1,1,
201297GB20404,252050,659650,-4.362279,55.80744,97,2,2,2,04-Apr-12,4,09:30:00,926,S12000043,4,773,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB20411,253090,661260,-4.34657,55.822211,97,3,1,1,07-Nov-12,4,10:15:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,
201297GB20508,256610,660520,-4.290044,55.816626,97,3,1,1,07-Aug-12,3,15:45:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB20509,254200,658840,-4.327571,55.800822,97,3,1,1,08-Sep-12,7,18:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297GB20608,253070,662000,-4.347289,55.828849,97,3,2,1,08-Aug-12,4,11:30:00,926,S12000043,6,0,3,30,3,1,6,0,0,0,1,1,1,0,0,1,2,
201297GB20706,253400,659520,-4.340688,55.806685,97,3,2,1,09-Jun-12,7,13:40:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297GB20802,252720,662230,-4.352997,55.830807,97,3,1,1,05-Feb-12,1,12:00:00,926,S12000043,6,0,9,30,0,-1,-1,0,0,0,4,1,1,0,0,1,2,
201297GB20807,256690,660490,-4.288752,55.816381,97,3,2,1,09-Jul-12,2,07:50:00,926,S12000043,3,77,6,30,6,2,4,762,0,4,1,2,2,0,0,1,2,
201297GB20808,256700,660500,-4.288598,55.816473,97,3,2,1,05-Aug-12,1,14:00:00,926,S12000043,3,77,6,30,6,2,6,0,0,5,1,2,2,0,0,1,2,
201297GB20809,256880,661400,-4.286202,55.824607,97,3,1,1,11-Sep-12,3,11:05:00,926,S12000043,3,77,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB20810,257710,660660,-4.272577,55.818209,97,2,2,1,05-Oct-12,6,08:50:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,
201297GB20901,255790,661010,-4.303379,55.820781,97,3,2,1,10-Jan-12,3,11:50:00,926,S12000043,4,769,1,30,1,4,4,762,0,0,1,1,1,0,0,1,1,
201297GB20904,256240,660450,-4.295907,55.815888,97,3,2,1,09-Apr-12,2,20:10:00,926,S12000043,6,0,6,20,0,-1,-1,0,0,0,1,1,2,0,0,1,2,
201297GB20906,256470,661310,-4.292694,55.823677,97,3,2,1,12-Jun-12,3,16:45:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,
201297GB20908,256160,660820,-4.297378,55.819186,97,3,2,2,08-Aug-12,4,08:30:00,926,S12000043,4,762,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,
201297GB21005,251920,662970,-4.366161,55.837205,97,3,2,2,16-May-12,4,12:10:00,926,S12000043,3,736,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,
201297GB21010,252420,660330,-4.35675,55.813658,97,3,1,1,05-Oct-12,6,19:10:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,
201297GB21112,253180,661510,-4.34527,55.824483,97,3,2,1,05-Dec-12,4,13:20:00,926,S12000043,4,762,1,30,1,4,6,0,0,4,1,1,4,0,0,1,1,
201297GB21201,252870,659680,-4.349224,55.80796,97,3,2,1,12-Jan-12,5,08:40:00,926,S12000043,3,726,6,30,9,4,6,0,0,0,1,1,1,4,0,1,2,
201297GB21203,255770,661070,-4.30373,55.821314,97,3,2,1,13-Mar-12,3,07:45:00,926,S12000043,4,762,1,40,1,4,4,769,0,0,1,1,1,1,1,1,1,
201297GB21205,257380,660840,-4.277934,55.819727,97,2,1,1,17-May-12,5,06:45:00,926,S12000043,6,0,6,30,6,2,6,0,2,0,1,2,2,0,0,1,1,
201297GB21211,257210,660920,-4.280687,55.820395,97,3,2,1,14-Nov-12,4,08:45:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,2,2,0,0,1,1,
201297GB21212,255440,661140,-4.30903,55.821844,97,3,1,1,07-Dec-12,6,09:15:00,926,S12000043,4,762,3,40,0,-1,-1,0,0,0,1,1,4,0,0,1,1,
201297GB21312,254260,660280,-4.327386,55.813768,97,2,1,1,09-Dec-12,1,16:05:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,
201297GB21402,254730,660680,-4.320107,55.817501,97,3,1,1,13-Feb-12,2,21:25:00,926,S12000043,6,0,6,60,0,-1,-1,0,0,0,6,1,2,0,0,1,1,
201297GB21412,252040,661260,-4.363315,55.821891,97,3,3,1,10-Dec-12,2,11:30:00,926,S12000043,4,762,3,40,3,2,3,736,0,4,1,1,2,0,0,1,1,
201297GB21501,256420,660570,-4.2931,55.817019,97,3,2,1,14-Jan-12,7,16:50:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,5,1,2,0,0,1,1,
201297GB21606,256230,661590,-4.296669,55.82612,97,3,2,1,24-Jun-12,1,19:45:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297GB21608,254730,659940,-4.319711,55.810857,97,3,2,1,18-Aug-12,7,15:45:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,2,
201297GB21611,253040,661270,-4.347373,55.822286,97,3,1,1,17-Nov-12,7,22:45:00,926,S12000043,6,0,3,30,3,2,6,0,2,4,4,2,2,0,0,1,1,
201297GB21612,253190,661510,-4.345111,55.824486,97,3,1,1,13-Dec-12,5,17:30:00,926,S12000043,6,0,3,30,1,2,6,0,2,4,4,1,1,0,0,1,1,
201297GB21704,255810,660790,-4.302943,55.818812,97,2,2,1,17-Apr-12,3,17:10:00,926,S12000043,4,769,3,30,3,4,6,0,0,0,1,2,2,0,0,1,1,
201297GB21705,256440,661370,-4.293204,55.824207,97,3,2,1,23-May-12,4,08:30:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,
201297GB21712,252190,660320,-4.360412,55.813498,97,3,2,1,14-Dec-12,6,08:00:00,926,S12000043,3,726,3,30,3,4,6,0,0,0,4,1,2,0,0,1,2,
201297GB21810,253180,661480,-4.345254,55.824214,97,3,2,1,24-Oct-12,4,16:35:00,926,S12000043,6,0,1,30,1,4,4,762,0,0,1,1,1,0,0,1,1,
201297GB21901,254160,661270,-4.329512,55.822626,97,3,1,1,17-Jan-12,3,22:40:00,926,S12000043,4,762,3,40,0,-1,-1,0,0,0,4,2,2,0,7,1,1,
201297GB21905,254480,659710,-4.323574,55.808717,97,3,1,1,24-May-12,5,18:55:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB22007,252960,659680,-4.347789,55.807987,97,2,2,1,20-Jul-12,6,16:30:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB22012,255800,660270,-4.302827,55.814141,97,3,2,1,15-Dec-12,7,10:50:00,926,S12000043,6,0,9,30,6,4,6,0,0,0,1,8,2,0,0,1,2,
201297GB22103,252070,662160,-4.363326,55.82998,97,3,2,1,15-Mar-12,5,19:05:00,926,S12000043,3,736,6,30,0,-1,-1,0,0,4,4,1,1,0,0,1,2,
201297GB22105,253350,661710,-4.342667,55.82633,97,3,2,1,27-May-12,1,15:30:00,926,S12000043,6,0,3,30,6,2,6,0,0,5,1,1,1,0,0,1,1,
201297GB22303,254280,660280,-4.327068,55.813774,97,3,2,3,19-Mar-12,2,19:30:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,2,2,0,0,1,1,
201297GB22305,253020,660590,-4.347324,55.816175,97,3,2,1,27-May-12,1,01:45:00,926,S12000043,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,
201297GB22308,256460,660680,-4.29252,55.818018,97,3,1,1,18-Aug-12,7,16:00:00,926,S12000043,4,762,6,30,9,4,6,0,0,0,1,1,1,0,0,1,2,
201297GB22311,252870,661020,-4.349949,55.81999,97,3,2,2,22-Nov-12,5,18:20:00,926,S12000043,6,0,3,30,6,4,6,0,0,0,4,2,2,0,0,1,2,
201297GB22312,254320,660300,-4.326441,55.813966,97,2,1,1,18-Dec-12,3,01:00:00,926,S12000043,6,0,6,30,0,-1,-1,0,0,0,6,1,1,0,0,1,1,
201297GB22402,254410,660070,-4.324882,55.811928,97,3,1,1,22-Feb-12,4,09:50:00,926,S12000043,6,0,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,
201297GB22409,255160,659970,-4.312872,55.811256,97,3,2,1,25-Sep-12,3,20:20:00,926,S12000043,6,0,6,30,3,4,4,769,0,0,1,5,2,0,0,1,1,
201297GB22411,252190,660330,-4.360417,55.813588,97,2,1,1,22-Nov-12,5,16:45:00,926,S12000043,3,726,3,30,3,4,6,0,0,0,1,2,2,0,0,1,1,
201297GB22503,254250,660300,-4.327557,55.813944,97,3,2,1,22-Mar-12,5,10:05:00,926,S12000043,6,0,6,30,6,4,6,0,0,8,1,1,1,0,0,1,1,
201297GB22505,256470,660640,-4.29234,55.817662,97,3,4,1,29-May-12,3,12:10:00,926,S12000043,4,762,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB22511,257890,660650,-4.269701,55.818172,97,3,2,2,24-Nov-12,7,13:10:00,926,S12000043,6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,
201297GB22602,253130,661500,-4.346062,55.824378,97,3,2,1,27-Feb-12,2,20:00:00,926,S12000043,4,762,1,30,1,4,6,0,0,0,5,1,2,0,0,1,1,
201297GB22701,252050,661270,-4.363161,55.821984,97,3,4,1,25-Jan-12,4,18:50:00,926,S12000043,4,762,3,40,3,2,3,736,0,5,4,2,2,0,0,1,2,
201297GB22805,253140,661260,-4.345773,55.822227,97,3,2,1,26-May-12,7,18:40:00,926,S12000043,6,0,1,30,1,4,6,0,0,0,1,1,1,0,0,1,1,
201297GB22809,254120,662390,-4.330751,55.832669,97,3,4,1,30-Sep-12,1,15:00:00,926,S12000043,1,77,3,50,0,-1,-1,0,0,0,1,1,1,0,0,1,1,
201297GB22909,253350,659410,-4.341426,55.805682,97,3,2,2,30-Sep-12,1,22:00:00,926,S12000043,3,726,6,40,6,2,6,0,0,5,4,1,1,0,0,1,1,
201297GB23101,253710,661370,-4.336742,55.823387,97,3,2,1,28-Jan-12,7,14:20:00,926,S12000043,4,762,3,40,5,2,1,77,0,4,1,1,1,0,0,1,1,
